filename,relative_error,RMSE,gamma_pass_rate
cebcb4e6-28a0-4ff7-8e03-0799b17f4495.npy,0.1195731354295187,1.5787587047084564e-07,99.98428489042675
62280cb4-f885-4894-b0c9-4218b409ea65.npy,0.12510884174664808,3.142578856594602e-07,99.99437716262976
de7d924e-7ebc-4507-b666-2da593ac274d.npy,0.1230291971027038,2.962299632454902e-07,99.98904267589388
7deac259-13fe-434d-8f52-6fc1fb9f2cea.npy,0.12536544812503533,3.0696624652978945e-07,99.99437716262976
d34d6181-1810-4d91-8dd7-1e54f0554a2b.npy,0.12550913407948946,3.190387358239406e-07,99.99985582468281
3c057039-d20c-4300-84ad-03be7684e3b0.npy,0.12117149360004326,1.583974337875861e-07,99.99625144175317
ef08338f-4fc0-47c0-a4df-bc0ee2632923.npy,0.11915528689902702,1.457843694696891e-07,99.99682814302192
31a4699e-9f6a-4623-a51b-0f9d6064540d.npy,0.11172747444172461,1.3403137545810152e-07,99.99682814302192
5d943bf9-e4f7-4844-99ea-0cc5e9d0d8a1.npy,0.11258028015638545,1.5033846013596396e-07,99.99927912341407
1c906947-a6df-4f43-bc3a-cd04c2a6bd83.npy,0.10351386589983373,1.0689076015940916e-07,99.99754901960785
4d31985c-30ef-40bc-a13f-2fd77e837221.npy,0.10959069701952837,1.4512440643330978e-07,99.98846597462514
9e1b27c7-a227-4641-a075-63fe0a07bdae.npy,0.13134153760626227,1.7958498710852756e-07,99.99812572087659
ca958646-1d8c-437e-a288-198d73bb6cca.npy,0.11532118726577012,1.8043295649534345e-07,99.99985582468281
305ea121-ab8f-46ea-a47b-93a7eaa795f5.npy,0.12467778753189036,1.8964335756937057e-07,99.9969723183391
1e41a171-c31f-402a-8a50-f2c00bb16d08.npy,0.13065867568305,3.3736488723418014e-07,99.9988465974625
7d1d4838-2571-4fce-9f90-6a4058796e45.npy,0.13258520887107508,3.012226152877207e-07,99.9988465974625
66ea0c5f-6de7-4239-9dbd-ab0aafba03be.npy,0.12744966675709202,2.9831914095017863e-07,100.0
0b282f63-fadf-4d19-a56d-e4a16f71926d.npy,0.11168614727629439,1.1545175632407528e-07,99.99726066897348
aceafead-928c-41b1-b8ba-f4f8997436c8.npy,0.11259164789845513,1.601612682856514e-07,99.99783737024221
0f43aa02-1ffa-43dd-b8ff-fddcf8dfa417.npy,0.11785884962234416,1.4139368900593165e-07,99.99942329873126
13aea16e-148c-4b0e-9aa7-e353d4f9e517.npy,0.12486090902888974,1.9204555443131142e-07,99.99408881199538
379eae2d-3a6e-4ba5-bca2-32ad13f20aed.npy,0.12695940736482006,3.2917500941827407e-07,99.99480968858131
9d5a19ce-0463-4173-a90c-1f6767ab04e1.npy,0.12685769798710195,3.0886179774176463e-07,99.99985582468281
2e912c13-ee3f-4f7a-9897-1bfb081fb861.npy,0.11338351727895629,1.5026273154766363e-07,99.99812572087659
d307e5a2-87ff-42e9-9354-9d3242bd9c96.npy,0.11575630569314942,1.405146343487777e-07,100.0
29e72a69-eda9-4d41-bc3b-507f7d6b543c.npy,0.1192959101934405,1.4897517408193074e-07,99.98039215686273
f7963264-63f1-45ec-844d-1aa0a5fd24ac.npy,0.1129285207469693,1.523272092462783e-07,99.99942329873126
bc2d608d-8895-44d0-8569-998197b3aba4.npy,0.10721333206161793,1.353872217250718e-07,99.99927912341407
a7fa8c4b-a34d-4cd8-9244-c1ca0afbbe34.npy,0.10578358362408809,1.2071795745590914e-07,99.99682814302192
c0336758-8130-48fd-b1e9-f831a83967ee.npy,0.10844167133552132,1.3183027007043601e-07,99.9989907727797
5d6dd969-c651-47ad-8836-42964d443612.npy,0.10996133340886245,1.2222426270832823e-07,99.99971164936564
acb5668e-a719-4242-9360-aa05a57df8a3.npy,0.12335524812211227,2.903109790513504e-07,99.99927912341407
8358abe2-28ed-40ce-a3d8-21e09eb69032.npy,0.12267435679905789,2.7684553278989013e-07,99.99091695501731
402fd58c-1539-4671-8bb7-257ad0617ff1.npy,0.12316445321110797,2.6945914524930943e-07,100.0
3f56945a-33ea-48fc-8821-5aa0841f48aa.npy,0.11172834937559727,1.2531906330432274e-07,99.9991349480969
21a4d8bb-e206-43b3-bdb1-f6551d221553.npy,0.11148181786999327,1.4860219944895468e-07,99.99826989619378
e780eaab-4f1e-4faa-802f-d23fa4283e59.npy,0.11833408199517703,1.658724692673997e-07,99.99783737024221
387e629d-4640-4788-9311-d40064b70722.npy,0.1039686536369456,1.076063470488823e-07,99.9988465974625
7e81fc5a-60a6-4060-8bfe-cbc933823815.npy,0.10839189543114525,1.1904391252862669e-07,99.99769319492503
67c06b2b-41d3-4bcc-8a84-6c19c124e7df.npy,0.11382310136687063,1.7239580841375447e-07,99.9989907727797
1effa9b3-ada2-4062-b59f-71b726997aae.npy,0.11482114158100261,1.6611437431291717e-07,99.99985582468281
4b9d606f-869c-40ca-b3ae-1384a19126eb.npy,0.11741740172191636,1.8680496718413795e-07,99.99927912341407
66419ad6-58a8-476a-a678-1211d99618e2.npy,0.11087790198329311,1.2694169847688454e-07,99.99466551326412
d5646d83-480d-49a6-b2fe-93e151ae5b6d.npy,0.10836868737454715,1.327050298393968e-07,99.99740484429066
9049f565-ad76-45cf-b929-fe70148cd313.npy,0.11661210998987746,1.1457561508825518e-07,99.99826989619378
3d514317-c311-4c3b-a34f-ab3c2eabd1e1.npy,0.11827064428752751,1.755580982287686e-07,99.99942329873126
43b8a46a-5c62-43d8-b84c-eb54b67604fd.npy,0.11557826225015062,1.535439234308194e-07,99.99783737024221
a7964e7c-e402-4f84-8648-67031baccb15.npy,0.11499596535232985,2.0380960037917758e-07,99.99985582468281
e66daad2-6edb-4dc4-a546-8a6a79cd11c8.npy,0.11717119166981688,2.3629796074680394e-07,100.0
e6ae8148-4e7c-4e43-abca-e80ce4220802.npy,0.12264093995018545,2.42052650823801e-07,99.99581891580162
5431c2e0-e8cc-47bd-ba13-8ef9049145e0.npy,0.11839188755446946,1.504245382047956e-07,99.99581891580162
a4a7df7d-07e8-48df-a7ed-db8077f82d03.npy,0.11351602514543428,1.3468028056617738e-07,99.99380046136102
0d8b920f-e1c3-430d-b34b-16fabd1a8897.npy,0.1242674773118971,1.478072982488909e-07,99.99740484429066
92464dee-217b-4e63-a9be-cc3dbc1d89c3.npy,0.11055801943286978,1.3309086772306518e-07,99.99509803921569
87ce7de0-d1ae-45cd-90a4-02d03b806659.npy,0.11223774555581012,1.2056060949953331e-07,99.99610726643598
6a1c9b7a-65ee-425a-9f23-4e39701f0ec1.npy,0.11783694387006295,1.1887479773769092e-07,99.99841407151095
fd3ba05d-3e0c-40d0-8ca3-fce5cbb4816c.npy,0.10449500093476617,1.0024221586407854e-07,99.99178200692042
fae3dcfc-bd7d-4ddf-a655-b3d817a5bf1e.npy,0.11232240729346415,1.12929008001178e-07,99.99754901960785
f9483801-8d42-461e-b011-b3049f3167c8.npy,0.12415712391934952,2.441117729659222e-07,99.98414071510958
219bc15f-e9a0-437e-9702-fbc34987ef89.npy,0.11495988543355905,1.8055982222365234e-07,99.9991349480969
f543c7b3-68b7-44f1-940f-398d8cc11079.npy,0.11967890543217433,1.736713754067911e-07,99.99769319492503
910668e0-001b-44ee-a053-86fe52c86ec0.npy,0.10955146026533709,1.6091148625848065e-07,99.99870242214533
6e016755-4e49-4a36-aeb1-a72d05064e69.npy,0.11674713557544493,1.8168247462796315e-07,99.99812572087659
a99bad75-920c-4125-a044-9e25a1f3a134.npy,0.11359045267117882,2.0012021974637628e-07,99.99855824682814
c6da6514-8303-4a43-8a8c-d51923a289b4.npy,0.10844664823141754,1.186064567922685e-07,99.99826989619378
0f6543f8-370b-42ce-8f47-f3e17afe3f6a.npy,0.1186540588640491,1.6605279425306952e-07,99.99336793540947
340f9af4-a6ba-4f17-aa6c-1c59d3b15d23.npy,0.11572165867008742,1.6396412736471657e-07,99.99754901960785
3082df04-8875-4501-bf51-6b5b3abdcf6b.npy,0.10748260703245874,1.3600378508840974e-07,99.99437716262976
b6db1579-2621-4362-be1f-b9861186122e.npy,0.10743577129728467,1.247230851252155e-07,99.98529411764706
9e39d5e0-c55f-4db8-8a12-6e6bb8e235d3.npy,0.10905503895463955,1.1451138976547966e-07,99.99711649365629
218fb1cd-c90b-4c00-ac65-f4544239e6f4.npy,0.11153038986723991,1.4310768443173876e-07,99.99524221453288
ea83dd2c-231c-4770-b1a7-64c920515ea7.npy,0.11552719484169355,1.6848997994741837e-07,99.9988465974625
38062c53-ba32-4cad-be2d-8a79bcfac535.npy,0.139038428228006,2.640792138491218e-07,99.97866205305652
acedab01-f3ed-4511-b734-501bc2485466.npy,0.1349702468359348,3.6677116974117585e-07,99.97938292964244
97e4f5c2-0c39-4fa6-abc8-123996a57a76.npy,0.11145913803515577,1.0821616048880856e-07,99.99826989619378
c6815862-46ae-402f-a8af-ea39cd039e74.npy,0.11157808475743525,1.5682618569520066e-07,99.9988465974625
d1bdcf39-53d2-4c7f-abac-105be6c7e77b.npy,0.1171626028763826,1.29504012055537e-07,99.99855824682814
3560ad4c-4533-489b-a619-05d9476263dc.npy,0.11806638279483184,1.9844002421132572e-07,99.99985582468281
249ab2db-5ed4-4010-b44e-2f3850728943.npy,0.10952522737429074,1.3885135904252998e-07,99.99956747404845
94ecd099-ab91-47dc-bb35-a455885a298e.npy,0.1076572753469298,1.1969288476142903e-07,99.9989907727797
478a3f00-1fea-4b46-8731-d242ba7b7211.npy,0.10983825439865255,1.38598415997625e-07,99.989907727797
b22e5ea3-0050-4612-a23c-0ed940ca05c2.npy,0.11328664591314108,1.654453638272664e-07,99.9959630911188
576b0b54-a61b-4d07-b496-00b1ddd3eb95.npy,0.11754691311770288,1.9431523854547095e-07,99.9991349480969
478ee5c6-e0a1-49ac-a347-c2a6a181d547.npy,0.1171545827136826,1.225846253286609e-07,99.99841407151095
710b328e-99f9-41c9-a6ff-4403dc5c16b6.npy,0.11125475547843372,1.5258132613908985e-07,99.99927912341407
723b73ac-6362-440e-b936-c7a9a01f6b74.npy,0.10530609204270436,1.1297310385711381e-07,99.99553056516724
2638fa1b-fb0d-4ae7-b275-458d04ad95e5.npy,0.11172954609600579,1.6761243037764083e-07,99.9991349480969
058beaf1-11e6-4d65-a5ff-12eddbbbafb7.npy,0.13908779905569768,3.7970523491765477e-07,99.94766435986159
3a35f694-c128-437e-8906-f4c475836618.npy,0.10865565584804991,1.1058775711112675e-07,99.9989907727797
4bd5689e-8635-415c-bf1f-03301d1d030d.npy,0.10787160635492743,1.1384518476493169e-07,99.99826989619378
ed15143e-5976-4cf6-b8d0-010788e8733f.npy,0.12616426584007923,2.012446416068094e-07,99.99956747404845
b49dac04-860a-46d1-bc04-ef5024a4eb61.npy,0.12920083103808216,1.5867161061704642e-07,99.99927912341407
cf878989-3359-4e48-bef3-8b2f21854524.npy,0.1100536227216121,1.4406242749283574e-07,99.99855824682814
9f547d44-2b00-4387-bd3f-f7491384c3a8.npy,0.10602407464198338,1.204418094485961e-07,99.99682814302192
c6578f29-c5a3-4547-ba42-c5b161b61f26.npy,0.11434936836073088,1.211653768712568e-07,99.99783737024221
33eabeec-b21a-4a14-9663-6b9c81a7afdd.npy,0.11359577381597294,1.3794939817056446e-07,99.99754901960785
a205081e-a647-4f70-ae7e-646a272d0499.npy,0.1192205422108461,1.451578055812432e-07,99.99365628604383
fca8bf70-3d94-4a76-ae95-e47cda6be07b.npy,0.11598664298199436,1.2199585413715309e-07,99.9988465974625
148cf101-de97-4ec6-8a9c-33537a60258b.npy,0.11832074502408767,1.5706562648336854e-07,99.98269896193773
5d300365-a968-42df-8213-42c0c235e260.npy,0.11019808484756555,1.2040022496563861e-07,99.99783737024221
75b13f2e-2db6-4e5a-a5fb-8c7736b2a690.npy,0.11376147380558632,1.4031409515654717e-07,99.99740484429066
fdb997af-041d-429b-ac92-d6e540d9e099.npy,0.12800915570730353,3.144126843017852e-07,99.9969723183391
0d9c278b-9181-4b20-9800-d4e977d9f5a3.npy,0.11739946632850792,2.038660082031044e-07,100.0
2f6135b1-bb8b-435b-97c5-e6903b0dd06f.npy,0.10923969777676566,1.595811359444207e-07,99.9988465974625
e0f29abc-7433-4ab0-8dfc-9afb44a9d9be.npy,0.13090159527231646,2.401450194351736e-07,99.96597462514417
98ee1800-e406-4562-a434-5ff66810b628.npy,0.11809041289989126,1.5638865667202883e-07,99.99019607843137
5a61f108-8c45-4a85-90ee-374046c605d5.npy,0.11965280049837644,1.8605845621376748e-07,99.99538638985005
8a1e79f5-e024-441f-b3e9-ff1a12e1e33e.npy,0.11879578561979898,1.7371183298458034e-07,99.98197808535178
1fa053e6-74cb-489f-9fd3-365758953557.npy,0.11892458738520385,1.3220171737399547e-07,99.99812572087659
765d2ac0-4b32-4517-b0d7-1c760c557dbb.npy,0.11840910178396616,1.4606434230494666e-07,99.99279123414071
53e66c0b-1f24-408e-a9fe-2aae18f7c624.npy,0.11966552114199129,1.262762512041405e-07,99.99365628604383
8cef38e7-d573-45ed-8b01-194aa1124a11.npy,0.11267594684885963,1.4988610127519438e-07,99.9848615916955
5ea72e7a-5c32-49d5-9629-959561a8f154.npy,0.12633069681917283,2.819610932524386e-07,99.97693194925029
733ac7e2-3721-48b4-9d13-e4399bdb9e2e.npy,0.11897990286278542,1.7140179460125438e-07,99.99826989619378
3b76ab95-0204-4d30-b070-f93453ec610f.npy,0.2023031608618761,9.884555081278748e-07,99.85640138408304
9c39a58a-ce81-469f-a282-c6c40f3c5e28.npy,0.1345685963616113,2.642934735002489e-07,99.96842560553634
7913c42d-34e8-4ef9-959b-de83db345216.npy,0.12260833427669635,2.2793618647857756e-07,99.98904267589388
d445a9a2-21f0-4190-9972-61a1bec5a19b.npy,0.11569575252828135,1.8591015095959504e-07,99.99956747404845
6e96751b-47cb-45ee-a803-57fb6db3a960.npy,0.11857951769374718,1.8145817012840635e-07,99.99625144175317
9846dafb-47fa-4388-b571-e1a134a58567.npy,0.1167292308898665,1.5356722845986773e-07,99.99639561707035
791d94dd-0217-48ad-aed7-c2a482d490b2.npy,0.11836785080306315,1.4405288771359936e-07,99.9988465974625
6a611f3f-f54b-4367-8ffb-6e1f69eeef8c.npy,0.11323770955329146,1.2730285443475812e-07,99.99754901960785
6d8e932f-b12a-4bb9-b9ca-62bd6cf4c690.npy,0.12020581804123749,1.6555683939921436e-07,99.9636678200692
a6cf3820-41fc-49b3-a50d-32a4a1932220.npy,0.12039172685714473,1.6061359644697902e-07,99.99668396770473
adf59690-c6cd-456e-949d-ea2a09297db6.npy,0.11526445967649031,1.4245594879809992e-07,99.99942329873126
98053b2c-a6ca-4116-b199-8832bb530031.npy,0.11763235258639726,1.9456064228613108e-07,99.98889850057671
828b992d-efc1-43ba-a02b-4890f397f17b.npy,0.1271508247630091,2.5341379467310806e-07,99.9887543252595
bae71426-ec4f-4552-9102-1ac0d77ca7f6.npy,0.11663717327464963,1.234175584681678e-07,99.99855824682814
acbd2556-eadf-4c50-b0db-e9f9b92fd101.npy,0.1255979955997826,1.690120611636674e-07,99.98716839677047
3016f218-495a-4d5a-8d5b-d0cb68cc00ad.npy,0.1251385261987325,2.49234741195687e-07,99.99985582468281
46ff42d9-9e28-43f2-9846-2121d21e546c.npy,0.11928553005076774,2.1633666496501798e-07,100.0
484f42b4-b0fc-4adf-9591-20c8ce5b8dba.npy,0.12174811456366537,2.245149670098284e-07,99.98370818915802
fad1d8c7-a288-4563-a470-a70d1a0691cf.npy,0.1218142709985016,2.2777267445906655e-07,99.99769319492503
7de2407c-2ab6-4fd8-894e-21dafab43412.npy,0.11297364819007746,1.4216655705153988e-07,99.99581891580162
e3a6ae89-edb6-4838-ae78-978c3856c4f7.npy,0.11319021062368047,1.4578023376674738e-07,99.99509803921569
51211584-45d5-4019-a656-20e483c5c53b.npy,0.1232595101703933,1.4562638006612414e-07,99.99985582468281
5ce84940-95d3-4e6f-a87c-00120922897e.npy,0.11135392919524836,1.4205618334428182e-07,99.99985582468281
eec60944-1d0a-4c78-8c19-c852717954fe.npy,0.10941021527954997,1.2259002336792845e-07,99.98846597462514
dc7e3553-68ee-4efb-bfeb-07b13bcf30ac.npy,0.1255889174076229,2.6508866859442754e-07,99.9848615916955
15f23ac2-98b6-4096-a93d-7cf284820875.npy,0.10753895766207422,1.1090625717614746e-07,99.99639561707035
5b1b9907-0253-4ba6-b1c9-7fe223a95fe5.npy,0.12164532045073405,1.550639668826231e-07,99.99971164936564
5a030e39-140a-4b44-9085-4cc759c6914c.npy,0.11776000613656186,1.47800382808661e-07,99.98514994232988
f16c6bcc-20da-4bfc-9eca-d664142e5c80.npy,0.11655962817521974,1.3663127881367288e-07,99.97693194925029
7c88eb0e-cd31-4c3a-a01e-26a105c5573b.npy,0.12112339280647552,1.768560221308208e-07,99.97116493656286
7040e951-eed8-4172-bd31-3f8ae52e2f5a.npy,0.12624498760919303,1.9865218391459693e-07,99.97621107266436
df12d2e8-596d-4f7b-af0f-1ae913fa0422.npy,0.12972409117664901,2.6296597162910384e-07,99.99610726643598
46a3b4ac-d488-44da-9e80-c76efe6c44fe.npy,0.12256982324659951,2.7534943630323537e-07,99.99942329873126
e93b94c6-af60-433f-a880-9804fb0da69f.npy,0.12669835930506596,2.829743823000325e-07,99.9949538638985
eb40485f-346f-4c19-bc23-de35300016ac.npy,0.12475676884226271,2.191698767249146e-07,99.98947520184545
7d06efae-3048-4120-b48e-e705cca4af84.npy,0.11032636522316312,1.3203709394627239e-07,99.99279123414071
3742c0ef-781f-4855-a33c-0a22d8526a48.npy,0.11510450329589583,1.2935400812629588e-07,99.99740484429066
68eb0b65-3c15-4321-a45e-f726ee36ca54.npy,0.11547535807235354,1.4875361377191974e-07,99.99942329873126
a94be747-6bc3-4b06-8cd7-ade2cc8bc679.npy,0.11825094059127136,1.4056237253888753e-07,99.9949538638985
80669466-dfe4-4382-a277-d141bf313549.npy,0.13040688244467388,2.3214550471938817e-07,100.0
c875da0a-1f1e-4865-b4c2-ddde4ade3872.npy,0.10428809937718811,1.0713763225880486e-07,99.99682814302192
d24c9514-d59b-409c-9b6d-993913fc29fa.npy,0.11385334159955186,1.606991381624829e-07,99.97981545559401
7539281e-6265-4f53-bcc6-081f424fca6b.npy,0.13100932018697484,1.9845869799478128e-07,99.99754901960785
564beb75-e61a-48ef-919a-445ff9712a09.npy,0.11226420820741184,1.2060763529110457e-07,99.99077277970011
4cd7df3e-e38e-414b-aa61-0298e8518b71.npy,0.10599753513777725,1.0076555832042272e-07,99.99855824682814
87a76ca6-db9b-4513-a927-86bca2d0f7c9.npy,0.11233471188008343,1.6679476778206717e-07,99.9989907727797
934082f7-c9fe-4aba-9815-4b36d553eb88.npy,0.10989601386688479,1.1308347852905475e-07,99.99985582468281
64366376-c238-4d7a-8b46-c28cc1e9cff0.npy,0.1261441617854888,1.4341309188432574e-07,99.99783737024221
79b3b5ae-80de-449b-ae60-698935d549e1.npy,0.13545124624245858,2.7078874789199797e-07,100.0
36abd916-8895-46a6-98b3-48f3072c4ebd.npy,0.12736992295102156,3.196736200371188e-07,99.99682814302192
634eb468-3df6-4902-b611-7fd30464292c.npy,0.11710861451804265,1.4328230254543126e-07,99.99149365628604
c054a3ba-5343-4d3f-9196-2f46c98ad7ea.npy,0.11428957856372886,1.400877178258022e-07,99.99855824682814
5d47b671-3b41-4df3-92f5-26f062047bee.npy,0.11749020944469149,1.5800612533473913e-07,99.97880622837371
03613e14-c013-4844-ba27-143fd0f0c7c5.npy,0.1175964978357978,1.4802610977155387e-07,99.98716839677047
8c78e54a-afe2-4424-9234-e659e98f8258.npy,0.14789806633159103,3.487008844738147e-07,100.0
ca585cb7-6555-4786-9f94-8f9147a30c0d.npy,0.13099495465555253,2.8156240735052514e-07,99.9988465974625
4b57df68-f1e7-4775-b3e4-356b1ec39954.npy,0.1253070318450316,2.3013226594699138e-07,99.9991349480969
cee35979-6e47-4a2a-abc8-d8971024e8a8.npy,0.10951511904834434,1.3570202697847877e-07,99.99971164936564
c91cffd4-25a1-47b5-8cfa-ff52273662c5.npy,0.10895754496051545,1.2697918857368116e-07,99.99264705882352
98ca3e41-e73c-46e3-8f8b-ffff75f3b1f0.npy,0.1135238094288349,1.5380957152387059e-07,99.96943483275663
210fdb07-5552-4b3b-b534-89eddc410f43.npy,0.11692847715069855,1.4404082803505859e-07,99.98716839677047
9c2a5647-94f0-4b48-b4b2-2a3bdafc32f4.npy,0.10710283775405267,1.0585154593593687e-07,99.99466551326412
2264515e-bfc6-4274-b2de-d048ac8d9003.npy,0.11110692270160355,1.2425473255354615e-07,99.99048442906575
fdf631c5-6be3-45bd-b6d6-eac667b508f8.npy,0.14020141015930798,2.707486886257661e-07,99.97794117647058
4f6e2ef6-7592-4879-961a-02a4adcb1f6e.npy,0.14345470521721682,3.2066226832344846e-07,100.0
ef0c165d-9ca3-4554-8f5c-4fd8b46e9182.npy,0.12955985261064554,3.300018384654998e-07,99.9979815455594
d360c31d-88b0-46d3-90ab-660269d63d66.npy,0.11116479736512576,1.2882142422176687e-07,99.99581891580162
54e52390-54de-4337-8f60-91ee4274ffeb.npy,0.11371649116615933,1.3383608795672467e-07,99.9989907727797
502b6dc9-0021-47b9-8a2c-3589d47fc94d.npy,0.1390636615930811,3.768984157313005e-07,99.9919261822376
9f80b7d4-a26b-455b-9fd4-dfe6c4298324.npy,0.12464923059734946,2.1323592844173808e-07,100.0
84767b38-7bc3-4ff9-a967-2a28a7862d31.npy,0.11006206540110168,1.233053004777476e-07,99.99841407151095
5855817f-01ff-416e-a639-91195ebaf6f1.npy,0.11545887965574149,1.2078069386118062e-07,99.99841407151095
c4edc228-49ab-4748-ae2b-6e4be350e0c1.npy,0.11377115811552468,1.8519817421610726e-07,99.99106113033449
b6e26342-2696-4556-a8a8-f5a76f91ce5d.npy,0.12951756445971108,2.2606816639644372e-07,99.99581891580162
